"Spec","Path","Action"
"SF‑1 – Affiliate-Ads Redirect, Banner & Analytics Events.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\components\Banner.tsx","write"
"SF‑1 – Affiliate-Ads Redirect, Banner & Analytics Events.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\public\ads\README.md","write"
"SF‑1 – Affiliate-Ads Redirect, Banner & Analytics Events.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\app\(analytics)\provider.tsx","write"
"SF‑1 – Affiliate-Ads Redirect, Banner & Analytics Events.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\src\lib\analytics.ts","write"
"SF‑1 – Frontend PWA Layout, Suche, Detail, API‑Client.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\package.json","write"
"SF‑1 – Frontend PWA Layout, Suche, Detail, API‑Client.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\next.config.mjs","write"
"SF‑1 – Frontend PWA Layout, Suche, Detail, API‑Client.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\tailwind.config.ts","write"
"SF‑1 – Frontend PWA Layout, Suche, Detail, API‑Client.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\postcss.config.js","write"
"SF‑1 – Frontend PWA Layout, Suche, Detail, API‑Client.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\app\globals.css","write"
"SF‑1 – Frontend PWA Layout, Suche, Detail, API‑Client.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\public\manifest.json","write"
"SF‑1 – Frontend PWA Layout, Suche, Detail, API‑Client.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\app\layout.tsx","write"
"SF‑1 – Frontend PWA Layout, Suche, Detail, API‑Client.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\app\page.tsx","write"
"SF‑1 – Frontend PWA Layout, Suche, Detail, API‑Client.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\app\seedfinder\page.tsx","write"
"SF‑1 – Frontend PWA Layout, Suche, Detail, API‑Client.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\components\SearchBar.tsx","write"
"SF‑1 – Frontend PWA Layout, Suche, Detail, API‑Client.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\components\PriceList.tsx","write"
"SF‑1 – Frontend PWA Layout, Suche, Detail, API‑Client.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\src\lib\api.ts","write"
"SF‑1 – Frontend PWA Layout, Suche, Detail, API‑Client.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\Dockerfile","write"
"SF‑1 – Frontend PWA Layout, Suche, Detail, API‑Client.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\.env.example","write"
"SF‑1 – Plausible self‑hosted, Traefik‑Routen & Security‑Header.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\analytics\namespace.yaml","write"
"SF‑1 – Plausible self‑hosted, Traefik‑Routen & Security‑Header.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\analytics\postgres.yaml","write"
"SF‑1 – Plausible self‑hosted, Traefik‑Routen & Security‑Header.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\analytics\clickhouse.yaml","write"
"SF‑1 – Plausible self‑hosted, Traefik‑Routen & Security‑Header.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\analytics\plausible.yaml","write"
"SF‑1 – Plausible self‑hosted, Traefik‑Routen & Security‑Header.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\analytics\ingress.yaml","write"
"SF‑1 – Plausible self‑hosted, Traefik‑Routen & Security‑Header.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\ingress\script-proxy.yaml","write"
"SF‑1 – Plausible self‑hosted, Traefik‑Routen & Security‑Header.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\security\headers.yaml","write"
"SF‑1 – Plausible self‑hosted, Traefik‑Routen & Security‑Header.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\security\attach-headers.md","write"
"SF‑1 – Plausible self‑hosted, Traefik‑Routen & Security‑Header.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\PLAUSIBLE-OPERATIONS.md","write"
"SF‑1 – Recht & Policies, CSP‑Feintuning,.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\app\impressum\page.tsx","write"
"SF‑1 – Recht & Policies, CSP‑Feintuning,.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\app\datenschutz\page.tsx","write"
"SF‑1 – Recht & Policies, CSP‑Feintuning,.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\public\.well-known\security.txt","write"
"SF‑1 – Recht & Policies, CSP‑Feintuning,.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\public\robots.txt","write"
"SF‑1 – Recht & Policies, CSP‑Feintuning,.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\app\sitemap.ts","write"
"SF‑1 – Recht & Policies, CSP‑Feintuning,.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\LEGAL-REQUIREMENTS.md","write"
"SF‑1 – Recht & Policies, CSP‑Feintuning,.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\.github\workflows\legal-lint.yml","write"
"SF‑1 – Recht & Policies, CSP‑Feintuning,.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\scripts\migrations\README.md","write"
"SF‑1 – Recht & Policies, CSP‑Feintuning,.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\scripts\migrations\001_init_indexes.mjs","write"
"SF‑1 – Recht & Policies, CSP‑Feintuning,.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\scripts\migrations\002_users_unique_email.mjs","write"
"SLO-SLI‑Dashboards & Alerts — SF‑1.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\slo-sli.md","write"
"SLO-SLI‑Dashboards & Alerts — SF‑1.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\monitoring\slo-recording-rules.yml","write"
"SLO-SLI‑Dashboards & Alerts — SF‑1.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\monitoring\slo-alerts.yml","write"
"SLO-SLI‑Dashboards & Alerts — SF‑1.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\grafana\sf1-slo-overview.json","write"
"# SF‑1 – Auth-DSGVO, Tools‑Formeln, API‑Spez + Code.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\backend\src\middleware\validate.ts","write"
"# SF‑1 – Auth-DSGVO, Tools‑Formeln, API‑Spez + Code.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\backend\src\middleware\auth.ts","write"
"# SF‑1 – Auth-DSGVO, Tools‑Formeln, API‑Spez + Code.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\backend\src\schemas\auth.schemas.ts","write"
"# SF‑1 – Auth-DSGVO, Tools‑Formeln, API‑Spez + Code.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\backend\src\models\user.ts","write"
"# SF‑1 – Auth-DSGVO, Tools‑Formeln, API‑Spez + Code.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\backend\src\routes\auth.ts","write"
"# SF‑1 – Auth-DSGVO, Tools‑Formeln, API‑Spez + Code.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\backend\src\models\seed.ts","write"
"# SF‑1 – Auth-DSGVO, Tools‑Formeln, API‑Spez + Code.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\backend\src\routes\prices.ts","write"
"# SF‑1 – Auth-DSGVO, Tools‑Formeln, API‑Spez + Code.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\backend\src\schemas\tools.schemas.ts","write"
"# SF‑1 – Auth-DSGVO, Tools‑Formeln, API‑Spez + Code.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\backend\src\routes\tools.ts","write"
"# SF‑1 – Auth-DSGVO, Tools‑Formeln, API‑Spez + Code.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\DSGVO.md","write"
"# SF‑1 – Auth-DSGVO, Tools‑Formeln, API‑Spez + Code.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\API-SPEC.md","write"
"# SF‑1 – Auth-DSGVO, Tools‑Formeln, API‑Spez + Code.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\TOOLS-FORMELN.md","write"
"# SF‑1 – Gesamtplan Architektur & Deploy.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\cert-issuer.yaml","write"
"# SF‑1 – Gesamtplan Architektur & Deploy.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\mongo.yaml","write"
"# SF‑1 – Gesamtplan Architektur & Deploy.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\scripts\db-setup.mongosh","write"
"# SF‑1 – Gesamtplan Architektur & Deploy.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\mongo-backup.yaml","write"
"# SF‑1 – Gesamtplan Architektur & Deploy.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\backend.yaml","write"
"# SF‑1 – Gesamtplan Architektur & Deploy.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\public\manifest.json","write"
"# SF‑1 – Gesamtplan Architektur & Deploy.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\frontend.yaml","write"
"# SF‑1 – Gesamtplan Architektur & Deploy.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\.github\workflows\backend-ci.yml","write"
"# SF‑1 – Kubernetes Deploy & CI Paket.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\scripts\server_hardening.sh","write"
"# SF‑1 – Kubernetes Deploy & CI Paket.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\cert-issuer.yaml","write"
"# SF‑1 – Kubernetes Deploy & CI Paket.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\mongo.yaml","write"
"# SF‑1 – Kubernetes Deploy & CI Paket.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\mongo-backup.yaml","write"
"# SF‑1 – Kubernetes Deploy & CI Paket.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\backend.yaml","write"
"# SF‑1 – Kubernetes Deploy & CI Paket.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\frontend.yaml","write"
"# SF‑1 – Kubernetes Deploy & CI Paket.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\.github\workflows\backend-ci.yml","write"
"# SF‑1 – Kubernetes Deploy & CI Paket.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\.github\workflows\frontend-ci.yml","write"
"# SF‑1 – Roadmap, Risiken & Runbooks.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\ROADMAP.md","write"
"# SF‑1 – Roadmap, Risiken & Runbooks.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\RISIKEN.md","write"
"# SF‑1 – Roadmap, Risiken & Runbooks.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\RUNBOOKS.md","write"
"# SF‑1 – Roadmap, Risiken & Runbooks.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\AFFILIATE-ADS.md","write"
"# SF‑1 – Roadmap, Risiken & Runbooks.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\ANALYTICS.md","write"
"# SF‑1 – Roadmap, Risiken & Runbooks.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\ANDROID-TWA.md","write"
"# SF‑1 – Scraper‑Adapter, Normalisierung & CronJobs.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\scraper\package.json","write"
"# SF‑1 – Scraper‑Adapter, Normalisierung & CronJobs.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\scraper\tsconfig.json","write"
"# SF‑1 – Scraper‑Adapter, Normalisierung & CronJobs.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\scraper\src\types.ts","write"
"# SF‑1 – Scraper‑Adapter, Normalisierung & CronJobs.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\scraper\src\logger.ts","write"
"# SF‑1 – Scraper‑Adapter, Normalisierung & CronJobs.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\scraper\src\db.ts","write"
"# SF‑1 – Scraper‑Adapter, Normalisierung & CronJobs.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\scraper\src\robots.ts","write"
"# SF‑1 – Scraper‑Adapter, Normalisierung & CronJobs.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\scraper\src\util.ts","write"
"# SF‑1 – Scraper‑Adapter, Normalisierung & CronJobs.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\scraper\src\adapters\adapter.ts","write"
"# SF‑1 – Scraper‑Adapter, Normalisierung & CronJobs.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\scraper\src\adapters\zamnesia.ts","write"
"# SF‑1 – Scraper‑Adapter, Normalisierung & CronJobs.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\scraper\src\adapters\rqs.ts","write"
"# SF‑1 – Scraper‑Adapter, Normalisierung & CronJobs.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\scraper\src\normalize.ts","write"
"# SF‑1 – Scraper‑Adapter, Normalisierung & CronJobs.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\scraper\src\index.ts","write"
"# SF‑1 – Scraper‑Adapter, Normalisierung & CronJobs.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\scraper\Dockerfile","write"
"# SF‑1 – Scraper‑Adapter, Normalisierung & CronJobs.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\scraper-zamnesia.yaml","write"
"# SF‑1 – Scraper‑Adapter, Normalisierung & CronJobs.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\scraper-rqs.yaml","write"
"# SF‑1 – Scraper‑Adapter, Normalisierung & CronJobs.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\SCRAPER-GUIDE.md","write"
"# SF‑1 – Varianten A-B-C (Einzelpläne als Markdown).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\PLAN-variant-A-lowcost.md","write"
"# SF‑1 – Varianten A-B-C (Einzelpläne als Markdown).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\PLAN-variant-B-solide.md","write"
"# SF‑1 – Varianten A-B-C (Einzelpläne als Markdown).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\PLAN-variant-C-highend.md","write"
"Auth-RBAC fürs Journal — SF‑1.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\auth-rbac.md","write"
"Auth-RBAC fürs Journal — SF‑1.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\backend\src\models\User.ts","write"
"Auth-RBAC fürs Journal — SF‑1.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\backend\src\lib\auth.ts","write"
"Auth-RBAC fürs Journal — SF‑1.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\backend\src\middleware\requireAuth.ts","write"
"Auth-RBAC fürs Journal — SF‑1.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\backend\src\middleware\requireRole.ts","write"
"Auth-RBAC fürs Journal — SF‑1.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\backend\src\routes\auth.ts","write"
"Auth-RBAC fürs Journal — SF‑1.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\backend\src\routes\journal.ts","write"
"Dokumentations‑Backlinks — SF‑1.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\link-map.md","write"
"Dokumentations‑Backlinks — SF‑1.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\.github\workflows\docs-linkcheck.yml","write"
"Rate‑Limiting - WAF - CDN — SF‑1.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\waf-cdn.md","write"
"Rate‑Limiting - WAF - CDN — SF‑1.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\ingress\caddy-configmap.yml","write"
"Rate‑Limiting - WAF - CDN — SF‑1.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\ingress\ingress-sf1.yml","write"
"Restore‑Drill (S3) — SF‑1.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\restore-drill.md","write"
"Restore‑Drill (S3) — SF‑1.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\restore-drill\cronjob.yml","write"
"Secrets‑Management — SF‑1.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\secrets-management.md","write"
"Secrets‑Management — SF‑1.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\secrets\sealedsecret-api.yml","write"
"Secrets‑Management — SF‑1.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\secrets\sealedsecret-s3.yml","write"
"Secrets‑Management — SF‑1.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\secrets\sealedsecret-alerts.yml","write"
"SF-1 — Alertmanager Receiver (E-Mail, Telegram, Slack).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\alerts-receivers.md","write"
"SF-1 — Alertmanager Receiver (E-Mail, Telegram, Slack).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\scripts\alerts-receivers-apply.ps1","write"
"SF-1 — Alertmanager Receiver (E-Mail, Telegram, Slack).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\scripts\alerts-send-test.ps1","write"
"SF-1 — Alertmanager Receiver (E‑Mail + Slack).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\docs\alerting-receivers.md","write"
"SF-1 — Alertmanager Receiver (E‑Mail + Slack).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\scripts\alerting-receiver-deploy.ps1","write"
"SF-1 — Alertmanager Receiver (E‑Mail + Slack).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\scripts\alerting-receiver-destroy.ps1","write"
"SF-1 — Alertmanager Receiver (E‑Mail + Slack).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\monitoring\34-prometheus-rules-watchdog.yaml","write"
"SF-1 — Alertmanager Receiver (E‑Mail + Slack).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\monitoring\55-alertmanager-config-secret.yaml","write"
"SF-1 — Alertmanager Receiver (E‑Mail + Slack).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\monitoring\56-alertmanager-templates.yaml","write"
"SF-1 — Backup & Off-Site Sync (Mongo + Files + S3-rsync).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\backup\41-rsync-cronjob.yaml","write"
"SF-1 — Backup & Off-Site Sync (Mongo + Files + S3-rsync).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\scripts\backup-deploy.ps1","write"
"SF-1 — Backup & Off-Site Sync (Mongo + Files + S3-rsync).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\scripts\backup-destroy.ps1","write"
"SF-1 — Backup & Off-Site Sync (Mongo + Files + S3-rsync).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\scripts\backup-manual-run.ps1","write"
"SF-1 — Backup & Off-Site Sync (Mongo + Files + S3-rsync).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\scripts\backup-restore-mongo.ps1","write"
"SF-1 — Backup & Off-Site Sync (Mongo + Files + S3-rsync).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\backup\00-namespace.yaml","write"
"SF-1 — Backup & Off-Site Sync (Mongo + Files + S3-rsync).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\backup\01-backup-pvc.yaml","write"
"SF-1 — Backup & Off-Site Sync (Mongo + Files + S3-rsync).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\backup\10-secret-s3.yaml","write"
"SF-1 — Backup & Off-Site Sync (Mongo + Files + S3-rsync).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\backup\11-secret-mongo.yaml","write"
"SF-1 — Backup & Off-Site Sync (Mongo + Files + S3-rsync).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\backup\12-secret-rsync.yaml","write"
"SF-1 — Backup & Off-Site Sync (Mongo + Files + S3-rsync).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\backup\20-mongodump-cronjob.yaml","write"
"SF-1 — Backup & Off-Site Sync (Mongo + Files + S3-rsync).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\backup\30-kubedump-cronjob.yaml","write"
"SF-1 — Backup & Off-Site Sync (Mongo + Files + S3-rsync).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\k8s\backup\41-rsync-cronjob.yaml","write"
"SF-1 — Branding & Theming System.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\src\assets\logo-sf1.svg","write"
"SF-1 — Branding & Theming System.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\src\theme\tokens.css","write"
"SF-1 — Branding & Theming System.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\src\theme\themes.json","write"
"SF-1 — Branding & Theming System.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\src\theme\ThemeProvider.tsx","write"
"SF-1 — Branding & Theming System.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\src\theme\useTheme.ts","write"
"SF-1 — Branding & Theming System.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\src\theme\ThemeSwitcher.tsx","write"
"SF-1 — Branding & Theming System.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\src\theme\index.ts","write"
"SF-1 — Branding & Theming System.txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\apps\frontend\src\assets\logo-sf1.svg","write"
"SF-1 — CI-CD Erweiterung (Tests, Lint, Deployment Pipelines).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\.github\workflows\smoke.yml","write"
"SF-1 — CI-CD Erweiterung (Tests, Lint, Deployment Pipelines).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\scripts\ci-bootstrap.ps1","write"
"SF-1 — CI-CD Erweiterung (Tests, Lint, Deployment Pipelines).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\.github\workflows\ci.yml","write"
"SF-1 — CI-CD Erweiterung (Tests, Lint, Deployment Pipelines).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\.github\workflows\deploy.yml","write"
"SF-1 — CI-CD Erweiterung (Tests, Lint, Deployment Pipelines).txt","C:\Users\kling\Desktop\SF-1_Sammelbecken\.github\workflows\smoke.yml","write"
